User ID,Timestamp,Age,Gender,Location,Languages Spoken,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Skill Embedding,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Project Keywords,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Preferred Roles,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
febf46da-1b73-4985-9215-e60d0581c592,2025-02-01 06:18:52.897511,41,Other,Hyderabad,"Gujarati, Kannada, Punjabi",70.49,66.99,Commerce,BCA,6.83,MSc,9.32,BE,0.72,"Python, JavaScript",0.6,"Leadership, Problem Solving",6.7,auto,23,3,455,Course list,11,3,Project description,34,"Freelance, Internship",Mid Level,Work detail,0.1,0.2,0.8,0.4,0.9,0.6,Other,Remote,Healthcare,Backend Developer,4,4,1,4,2,Working Professional,Backend Developer
b4e4e8ef-47db-4476-9c53-68eedd72583d,2025-07-15 06:18:52.897830,26,Male,Nagpur,"Marathi, Hindi, Telugu, Gujarati",60.95,80.81,Arts,BCom,7.57,MBA,6.08,PhD,0.9,"SQL, MongoDB",0.9,"Creativity, Adaptability",8.4,auto,17,5,223,Course list,3,3,Project description,0,Freelance,Entry Level,Work detail,0.7,0.3,0.9,0.4,0.9,0.6,Creative,Remote,"Healthcare, Technology, Retail, Finance",AI Engineer,5,3,3,4,1,Student,AI Engineer
cf906190-894d-43e5-87d1-8a1c57647dc6,2025-08-05 06:18:52.897983,25,Male,Ahmedabad,"Tamil, Marathi, Hindi, English",75.14,57.46,Arts,BTech Mechanical,7.29,None,0.0,BTech,0.47,"TensorFlow, PyTorch",0.4,"Leadership, Problem Solving",5.5,auto,2,4,15,Course list,11,5,Project description,11,"Freelance, Internship",Entry Level,Work detail,0.5,1.0,0.6,0.6,0.8,0.3,Creative,Flexible,"Manufacturing, Finance, Retail",Project Manager,5,5,4,2,5,Student,Project Manager
325e876e-e2b7-4764-9afe-f1b377d6e36c,2025-05-27 06:18:52.898080,34,Male,Lucknow,"Hindi, Marathi",82.26,81.06,Arts,BCom,8.93,MTech,6.66,BCom,0.73,"AWS, Docker",0.4,"Communication, Teamwork",6.9,auto,11,1,481,Course list,5,1,Project description,42,Part-time,Mid Level,Work detail,0.9,0.5,0.6,0.5,0.8,0.0,Business,Flexible,"Healthcare, Manufacturing, E-commerce, Retail",Software Engineer,4,3,1,5,4,Working Professional,Software Engineer
589b1ac9-c7e3-489d-a77e-5091120b1176,2025-05-26 06:18:52.898166,31,Male,Bengaluru,"English, Punjabi, Gujarati, Kannada",86.93,83.62,Arts,BCA,8.0,MBA,9.28,MTech,0.61,"SQL, MongoDB",0.7,"Leadership, Problem Solving",7.2,auto,7,3,17,Course list,9,4,Project description,42,"Part-time, Freelance",Mid Level,Work detail,0.5,0.1,0.1,0.6,0.6,0.5,Business,Hybrid,"Technology, Healthcare, E-commerce",Backend Developer,4,1,1,5,3,Working Professional,Backend Developer
3c8918d8-e332-4b01-a4c9-7c08fedcd881,2025-01-28 06:18:52.898249,39,Male,Bengaluru,"Malayalam, Tamil",88.28,71.9,Commerce,BSc Physics,8.88,MCA,9.15,MCA,0.86,"AWS, Docker",0.5,"Leadership, Problem Solving",6.7,auto,22,4,187,Course list,1,2,Project description,75,"Part-time, Internship",Mid Level,Work detail,0.6,0.3,0.5,0.5,0.1,0.1,Business,Flexible,"Technology, E-commerce",Software Engineer,4,2,3,5,3,Working Professional,Software Engineer
9dfa31a7-e8e3-4742-99d7-c5bfc6aafa30,2025-11-10 06:18:52.898345,27,Other,Jaipur,"Malayalam, Tamil, Hindi",60.67,79.24,Commerce,BCom,7.94,MSc,8.18,BCom,0.98,"SQL, MongoDB",0.9,"Leadership, Problem Solving",5.8,auto,26,1,456,Course list,9,5,Project description,7,Freelance,Entry Level,Work detail,0.7,0.2,0.2,0.3,0.3,0.0,Business,Office,"Healthcare, Consulting",Data Analyst,5,5,3,2,1,Student,Data Analyst
00f9d7e1-b7f3-4252-8982-012cb8b5b05a,2025-06-23 06:18:52.898421,18,Female,Hyderabad,Marathi,85.27,74.24,Arts,BTech Mechanical,7.03,MTech,8.36,Diploma,0.62,"SQL, MongoDB",1.0,"Creativity, Adaptability",7.2,auto,7,2,418,Course list,7,2,Project description,13,Internship,Entry Level,Work detail,0.6,0.7,0.3,0.5,0.1,0.2,Creative,Remote,"Healthcare, Technology, Retail",Data Analyst,3,1,3,1,4,Student,Data Analyst
7865b20c-52fd-4894-b0fb-0f54f94e8ee6,2025-04-21 06:18:52.898545,34,Female,Delhi,"Malayalam, Gujarati, Punjabi",63.79,61.99,Arts,BSc Math,7.89,MCA,7.05,BE,0.59,"Python, JavaScript",0.9,"Creativity, Adaptability",9.2,auto,18,4,206,Course list,10,2,Project description,66,"Freelance, Part-time",Mid Level,Work detail,0.2,0.6,0.5,0.6,0.0,0.2,Other,"Hybrid, Office","Consulting, Finance, Technology",Designer,3,1,5,5,5,Working Professional,Designer
45f5cf2f-c402-4891-a882-b97b4220aaf8,2025-01-15 06:18:52.898660,47,Male,Bhopal,"English, Telugu",56.97,62.32,Commerce,BA English,9.08,MBA,6.6,MSc,0.83,"SQL, MongoDB",0.7,"Leadership, Problem Solving",8.6,auto,1,2,8,Course list,7,1,Project description,213,Freelance,Senior Level,Work detail,1.0,0.2,0.0,1.0,0.3,0.5,Creative,Office,Healthcare,Software Engineer,2,2,5,3,2,Working Professional,Software Engineer
122ca626-1852-48a3-82e5-20644cbfa1b0,2025-04-15 06:18:52.898743,42,Male,Bhopal,"Marathi, Telugu, Tamil",80.54,59.15,Arts,BSc Physics,6.72,MTech,8.81,MBA,0.86,"Python, JavaScript",0.3,"Leadership, Problem Solving",5.1,auto,14,5,383,Course list,6,1,Project description,208,Part-time,Senior Level,Work detail,0.4,0.9,0.9,0.5,1.0,0.0,Business,Flexible,"Retail, E-commerce",Designer,1,1,5,1,3,Working Professional,Designer
46ad1ced-5d06-4232-bd94-00e5577386d0,2024-12-17 06:18:52.898818,25,Female,Indore,"Bengali, Punjabi, English",94.86,69.86,Commerce,BTech Mechanical,9.68,MCA,7.19,MTech,0.45,"React, Node.js",0.8,"Creativity, Adaptability",8.2,auto,22,4,54,Course list,4,3,Project description,21,Full-time,Entry Level,Work detail,0.2,0.1,0.6,0.1,0.7,0.2,Business,"Remote, Flexible","Consulting, Retail, Manufacturing, Technology",Software Engineer,5,4,3,4,3,Student,Software Engineer
21944888-7a6d-4d77-ab8f-26d899214a79,2025-01-25 06:18:52.898909,35,Male,Delhi,"Telugu, Marathi, English, Malayalam",82.92,94.4,Commerce,BCA,8.91,None,0.0,BCom,0.54,"React, Node.js",0.7,"Leadership, Problem Solving",8.8,auto,16,2,394,Course list,10,5,Project description,102,"Freelance, Internship",Senior Level,Work detail,0.1,0.2,1.0,1.0,0.6,0.0,Creative,"Hybrid, Remote","Finance, Healthcare",Designer,5,3,5,4,3,Working Professional,Designer
6712001f-5d5f-475e-989c-e63fb238de22,2025-05-11 06:18:52.899051,33,Male,Bhopal,"Marathi, Malayalam, Hindi",57.38,59.56,Commerce,BBA,6.9,MSc,6.89,MSc,0.78,"Python, JavaScript",0.9,"Leadership, Problem Solving",7.0,auto,10,4,459,Course list,3,4,Project description,13,"Part-time, Freelance",Entry Level,Work detail,0.7,0.1,0.3,1.0,0.6,0.9,Other,Office,"Consulting, Healthcare",Software Engineer,3,3,2,4,2,Working Professional,Software Engineer
06f0a1a6-a82c-4041-ac2c-6f5fcf361bd7,2025-02-08 06:18:52.899300,19,Female,Bhopal,"Tamil, Bengali",65.26,74.41,Arts,BA English,7.35,MTech,6.11,BSc,0.51,"TensorFlow, PyTorch",0.4,"Creativity, Adaptability",5.9,auto,24,5,372,Course list,4,5,Project description,8,"Full-time, Part-time",Entry Level,Work detail,0.7,0.6,0.6,0.5,0.0,1.0,Business,"Flexible, Remote","Technology, Consulting",Designer,4,4,3,4,2,Student,Designer
0cce3586-5885-4591-a2b3-c1556ab75b9e,2025-04-01 06:18:52.899490,30,Other,Indore,Tamil,93.81,84.57,Science,BBA,6.71,MTech,9.64,MBA,0.48,"Python, JavaScript",0.9,"Communication, Teamwork",9.4,auto,21,3,463,Course list,7,2,Project description,90,"Part-time, Internship",Senior Level,Work detail,0.1,0.2,0.0,0.1,0.7,0.2,Technical,"Office, Remote","Manufacturing, Finance, Technology",Project Manager,2,3,4,3,5,Working Professional,Project Manager
3e5bc3ac-0024-4f49-948d-53002a5ff9da,2025-04-23 06:18:52.899693,22,Other,Pune,"Telugu, English",76.02,63.63,Science,BTech Mechanical,8.13,None,0.0,MSc,0.66,"React, Node.js",0.3,"Communication, Teamwork",7.5,auto,15,5,40,Course list,10,2,Project description,20,Part-time,Entry Level,Work detail,0.6,0.1,0.7,0.3,0.7,0.9,Other,Flexible,"Retail, Finance, Consulting, Technology",Frontend Developer,5,4,5,2,3,Student,Frontend Developer
5043b84f-1a5c-471a-8a97-85691dde7abf,2025-09-10 06:18:52.899879,27,Male,Delhi,Kannada,70.42,81.3,Commerce,BBA,7.5,MTech,6.25,BE,0.57,"SQL, MongoDB",0.7,"Communication, Teamwork",9.2,auto,23,2,196,Course list,9,2,Project description,22,Internship,Entry Level,Work detail,0.3,1.0,0.4,0.1,0.1,0.6,Creative,"Remote, Hybrid",Consulting,Data Analyst,2,2,3,1,2,Student,Data Analyst
7a5ffa69-e76d-4789-b1eb-4b658a8564ab,2025-10-30 06:18:52.899984,23,Male,Mumbai,"Gujarati, Punjabi",66.86,76.08,Arts,BTech Mechanical,8.79,MSc,8.98,MCA,0.65,"React, Node.js",0.6,"Leadership, Problem Solving",7.8,auto,9,2,298,Course list,3,3,Project description,8,Full-time,Entry Level,Work detail,0.5,0.6,0.1,0.3,0.3,0.1,Other,"Flexible, Remote","Consulting, Finance, Retail",Frontend Developer,5,5,1,2,4,Student,Frontend Developer
255946d8-02f7-476f-948d-e487acb84a5f,2025-09-14 06:18:52.900069,46,Male,Kochi,"Malayalam, Kannada, Telugu, Punjabi",61.77,84.18,Science,BBA,6.79,None,0.0,Diploma,0.8,"SQL, MongoDB",1.0,"Leadership, Problem Solving",6.7,auto,19,5,227,Course list,4,4,Project description,49,"Freelance, Part-time",Mid Level,Work detail,0.5,0.5,0.3,0.2,0.9,0.5,Creative,"Office, Flexible","Technology, Manufacturing",Data Analyst,4,5,3,1,1,Working Professional,Data Analyst
962fc372-4cd1-4258-9408-edc868e331de,2024-11-19 06:18:52.900142,21,Female,Guwahati,"Gujarati, Punjabi, Malayalam, Bengali",80.62,55.5,Science,BSc Physics,7.04,MSc,9.1,MTech,0.41,"AWS, Docker",0.8,"Leadership, Problem Solving",9.4,auto,21,2,497,Course list,6,4,Project description,3,Part-time,Entry Level,Work detail,0.3,0.4,0.6,0.9,0.3,0.2,Business,Remote,"Technology, Retail, Consulting",Frontend Developer,5,5,4,1,4,Student,Frontend Developer
f2a2701f-aedf-46ed-a8a7-bab14394f075,2025-03-10 06:18:52.900264,42,Other,Indore,"Telugu, Tamil, Punjabi",84.89,69.03,Science,BA English,8.82,MTech,9.8,BA,0.92,"Python, JavaScript",0.3,"Leadership, Problem Solving",9.6,auto,17,5,325,Course list,3,2,Project description,146,Part-time,Senior Level,Work detail,0.1,0.8,0.1,0.8,0.0,0.9,Other,Flexible,"Manufacturing, Consulting, Healthcare",AI Engineer,1,3,2,3,4,Working Professional,AI Engineer
b93facfb-3229-4d6d-9c41-9b3ee23873d2,2025-09-29 06:18:52.900381,29,Male,Mumbai,"Punjabi, Bengali, Hindi, Tamil",79.27,92.26,Commerce,BA English,6.62,None,0.0,BCom,0.91,"Python, JavaScript",0.7,"Leadership, Problem Solving",9.5,auto,0,3,364,Course list,2,2,Project description,14,Freelance,Entry Level,Work detail,0.7,0.7,0.1,0.8,0.1,0.7,Technical,"Office, Flexible",Retail,AI Engineer,4,3,4,2,5,Working Professional,AI Engineer
1e131f33-11fc-46fd-b928-bef31a0b18fe,2025-04-25 06:18:52.900510,30,Other,Patna,English,61.48,58.53,Science,BBA,7.44,MTech,8.35,MBA,0.6,"SQL, MongoDB",0.6,"Creativity, Adaptability",6.9,auto,25,5,149,Course list,10,5,Project description,93,Full-time,Senior Level,Work detail,0.9,0.4,0.1,0.3,0.1,0.5,Creative,Flexible,"Consulting, Finance",AI Engineer,2,4,3,3,2,Working Professional,AI Engineer
b849b404-dc21-477e-a9cf-58215d055489,2025-01-29 06:18:52.900634,40,Female,Bengaluru,Kannada,79.72,72.09,Commerce,BA English,9.25,MCA,7.69,BCA,0.84,"Python, JavaScript",0.5,"Leadership, Problem Solving",8.3,auto,11,2,407,Course list,4,1,Project description,34,"Part-time, Freelance",Mid Level,Work detail,0.4,0.3,0.1,0.3,0.8,0.3,Business,Remote,Consulting,AI Engineer,3,2,3,5,2,Working Professional,AI Engineer
f359ea58-e091-4853-9b74-879895ee9423,2024-12-18 06:18:52.900763,46,Other,Kochi,Telugu,74.32,78.21,Commerce,BSc Physics,9.57,MCA,6.79,BCom,0.97,"TensorFlow, PyTorch",0.4,"Communication, Teamwork",5.1,auto,16,2,264,Course list,7,3,Project description,85,"Internship, Freelance",Senior Level,Work detail,0.6,0.9,0.4,0.1,1.0,0.7,Business,"Hybrid, Flexible","E-commerce, Healthcare, Technology, Finance",Backend Developer,3,3,1,2,3,Working Professional,Backend Developer
62c50990-778e-4c1e-b38f-b26f6dda2491,2025-02-05 06:18:52.900863,29,Other,Nagpur,"Telugu, Malayalam, Gujarati",90.0,73.7,Commerce,BSc Physics,7.82,MCA,7.25,MTech,0.83,"React, Node.js",0.5,"Creativity, Adaptability",9.9,auto,16,4,476,Course list,1,3,Project description,75,Part-time,Mid Level,Work detail,0.1,0.2,0.1,0.5,0.6,0.6,Creative,"Office, Hybrid",Healthcare,AI Engineer,3,2,3,2,5,Working Professional,AI Engineer
b1816200-f955-4dce-ad0e-6d1f488cba8c,2025-05-31 06:18:52.900950,37,Female,Mumbai,Gujarati,90.26,64.59,Arts,BBA,8.46,None,0.0,PhD,0.87,"React, Node.js",0.7,"Creativity, Adaptability",8.0,auto,5,5,282,Course list,12,5,Project description,89,Part-time,Senior Level,Work detail,0.0,0.2,0.3,0.8,0.1,0.9,Business,Hybrid,"Retail, E-commerce, Finance",Backend Developer,4,4,4,3,5,Working Professional,Backend Developer
572be387-cb1b-444d-b1d3-20f8bce27e31,2025-11-17 06:18:52.901058,42,Female,Kolkata,Punjabi,70.54,84.73,Arts,BA English,8.65,None,0.0,MCom,0.71,"SQL, MongoDB",0.7,"Communication, Teamwork",6.0,auto,25,5,322,Course list,3,5,Project description,168,"Part-time, Full-time",Senior Level,Work detail,0.9,0.2,0.3,0.6,0.7,0.0,Creative,Remote,"Retail, Technology, Consulting",Frontend Developer,4,3,4,5,5,Working Professional,Frontend Developer
066347f9-1a4a-4257-9ddd-1a71484586f2,2025-03-31 06:18:52.901141,22,Male,Kochi,Gujarati,75.41,83.09,Commerce,BBA,7.76,None,0.0,MBA,0.46,"SQL, MongoDB",0.4,"Creativity, Adaptability",5.4,auto,4,5,429,Course list,11,5,Project description,8,Freelance,Entry Level,Work detail,0.1,0.4,0.6,0.8,0.7,1.0,Other,Hybrid,"Manufacturing, Finance, Retail, Healthcare",Frontend Developer,4,5,2,5,4,Student,Frontend Developer
3cb0b14b-fbb1-466f-a7e3-efdbc5c0857b,2025-01-04 06:18:52.901213,39,Other,Jaipur,English,70.39,71.42,Commerce,BCA,8.4,MTech,8.74,BE,0.91,"React, Node.js",0.3,"Communication, Teamwork",7.5,auto,0,1,147,Course list,8,4,Project description,35,"Internship, Part-time",Mid Level,Work detail,0.3,0.9,0.1,0.3,0.1,0.6,Business,Remote,"Retail, Consulting, Manufacturing",AI Engineer,2,3,4,3,2,Working Professional,AI Engineer
78fb16a0-d050-4491-9608-874fdee22b6f,2024-11-26 06:18:52.901522,29,Other,Mumbai,"English, Bengali, Hindi",66.09,75.2,Science,BTech Mechanical,9.35,MTech,9.41,BTech,0.87,"TensorFlow, PyTorch",0.4,"Creativity, Adaptability",5.9,auto,27,1,332,Course list,11,5,Project description,76,Part-time,Mid Level,Work detail,0.2,0.7,0.6,0.6,0.8,0.0,Creative,Hybrid,Finance,AI Engineer,3,4,1,5,4,Working Professional,AI Engineer
d313c7ce-3dec-44d4-8563-f8a26cc130d2,2025-11-04 06:18:52.901697,28,Other,Mumbai,"Kannada, Malayalam, English",74.87,67.68,Arts,BA English,9.59,None,0.0,MBA,0.91,"React, Node.js",0.3,"Communication, Teamwork",7.7,auto,24,4,283,Course list,1,1,Project description,11,"Part-time, Internship",Entry Level,Work detail,0.7,0.3,0.3,0.9,0.1,0.2,Other,"Hybrid, Remote",Finance,AI Engineer,1,1,4,1,5,Student,AI Engineer
4704a386-a76e-40e9-b22a-60e26904f5fc,2025-09-29 06:18:52.901827,23,Male,Bengaluru,"Telugu, Gujarati, Kannada, Bengali",93.89,71.82,Science,BCA,9.31,MBA,8.42,BA,0.98,"TensorFlow, PyTorch",0.8,"Communication, Teamwork",5.6,auto,0,2,374,Course list,3,4,Project description,15,"Internship, Full-time",Entry Level,Work detail,0.5,0.5,0.4,1.0,0.7,0.0,Other,Flexible,"Technology, Consulting, Finance",Backend Developer,5,1,5,2,5,Student,Backend Developer
29599419-f4ab-4d11-adc7-290bf8f969e0,2025-01-18 06:18:52.901924,42,Male,Hyderabad,"Malayalam, Bengali, Punjabi, Tamil",87.62,85.01,Arts,BTech Mechanical,8.43,MBA,7.88,MCom,0.8,"SQL, MongoDB",0.9,"Communication, Teamwork",9.6,auto,23,1,78,Course list,0,5,Project description,59,"Internship, Freelance",Mid Level,Work detail,0.1,0.2,0.7,1.0,0.1,0.1,Other,"Hybrid, Remote","E-commerce, Finance, Retail",Backend Developer,2,2,3,4,3,Working Professional,Backend Developer
961ae857-95e4-4ed5-9dda-ef39e506bf49,2025-09-04 06:18:52.902045,22,Other,Delhi,"Hindi, Malayalam, Punjabi",94.57,86.95,Science,BSc Math,7.07,MBA,6.66,BE,0.54,"AWS, Docker",0.4,"Creativity, Adaptability",5.7,auto,1,3,262,Course list,9,1,Project description,2,Internship,Entry Level,Work detail,0.4,0.9,0.3,0.5,0.1,0.2,Technical,"Hybrid, Remote","Retail, Healthcare, Finance",Backend Developer,5,3,1,4,1,Student,Backend Developer
3b38b64c-f200-4a29-9efa-afcaa52c4017,2025-03-19 06:18:52.902129,44,Male,Jaipur,Punjabi,61.63,74.16,Arts,BCA,8.77,MSc,6.1,Diploma,0.55,"TensorFlow, PyTorch",0.3,"Creativity, Adaptability",9.8,auto,19,5,248,Course list,11,3,Project description,165,"Internship, Freelance",Senior Level,Work detail,0.6,0.1,0.7,0.0,0.6,0.2,Technical,"Office, Flexible","Consulting, Finance, Healthcare",Software Engineer,5,4,3,5,2,Working Professional,Software Engineer
63f7ff99-3fa2-46d7-b979-0bc3b416abbb,2025-01-15 06:18:52.902218,23,Male,Indore,"English, Hindi",69.68,80.74,Arts,BSc Math,7.84,MCA,7.96,BE,0.5,"TensorFlow, PyTorch",0.6,"Leadership, Problem Solving",7.0,auto,24,4,60,Course list,9,1,Project description,1,"Freelance, Part-time",Entry Level,Work detail,0.5,0.8,0.4,0.5,0.1,0.3,Creative,Flexible,Retail,Project Manager,2,5,3,5,2,Student,Project Manager
85df726b-2ae9-45c8-a194-04a4b8f19061,2025-07-15 06:18:52.902300,21,Other,Kochi,"Malayalam, Hindi, Punjabi, Marathi",88.82,63.15,Commerce,BSc Physics,8.66,None,0.0,MCom,0.83,"SQL, MongoDB",1.0,"Communication, Teamwork",7.7,auto,28,1,284,Course list,12,2,Project description,9,Internship,Entry Level,Work detail,0.2,0.7,0.9,0.9,0.5,0.8,Business,Hybrid,E-commerce,Software Engineer,5,5,2,4,2,Student,Software Engineer
dacb5564-0fc4-470d-ae64-8c89ed2b9f6b,2024-12-15 06:18:52.902380,21,Female,Mumbai,"Punjabi, Telugu",61.73,73.81,Commerce,BCA,7.4,None,0.0,MBA,0.44,"TensorFlow, PyTorch",0.8,"Leadership, Problem Solving",8.5,auto,19,1,188,Course list,11,5,Project description,0,Part-time,Entry Level,Work detail,0.2,0.7,0.2,0.8,0.3,0.1,Other,"Flexible, Hybrid",Retail,Software Engineer,3,3,4,3,5,Student,Software Engineer
1d4cc6aa-6d73-4153-8c0f-4cd20c766000,2025-03-04 06:18:52.902548,48,Other,Chennai,"Hindi, Bengali",81.44,69.18,Arts,BCom,7.14,MBA,8.55,Diploma,0.6,"TensorFlow, PyTorch",0.7,"Leadership, Problem Solving",5.3,auto,18,3,210,Course list,0,3,Project description,93,Freelance,Senior Level,Work detail,0.6,0.8,0.7,0.5,0.1,0.8,Creative,Flexible,"E-commerce, Consulting",AI Engineer,2,5,3,3,4,Working Professional,AI Engineer
52999fec-8b5f-47f4-8731-07df60916b5a,2025-03-31 06:18:52.902732,28,Female,Guwahati,"Malayalam, English, Bengali, Hindi",73.98,94.85,Science,BSc Physics,7.98,MCA,7.25,MCom,0.47,"Python, JavaScript",0.4,"Creativity, Adaptability",5.1,auto,21,5,328,Course list,2,5,Project description,12,Freelance,Entry Level,Work detail,0.0,0.3,0.4,0.9,0.9,0.0,Technical,Hybrid,"Manufacturing, Healthcare",Software Engineer,4,5,1,5,2,Student,Software Engineer
37174e22-4ed0-418b-afc7-a20729e8cf93,2025-04-26 06:18:52.902849,35,Male,Jaipur,"Telugu, Marathi, Bengali, Punjabi",89.55,71.26,Science,BSc Math,7.9,None,0.0,Diploma,0.69,"SQL, MongoDB",0.5,"Creativity, Adaptability",8.1,auto,13,5,259,Course list,10,3,Project description,27,Freelance,Mid Level,Work detail,0.2,0.6,0.2,0.7,0.3,0.3,Other,"Hybrid, Office","Retail, Consulting",AI Engineer,2,3,1,2,5,Working Professional,AI Engineer
6856da3d-04b0-467d-b6e5-0fee1f3b5373,2025-01-20 06:18:52.902967,38,Female,Lucknow,"Marathi, Gujarati, Punjabi",93.07,80.2,Science,BTech Mechanical,7.9,MCA,6.97,MBA,0.84,"TensorFlow, PyTorch",1.0,"Communication, Teamwork",9.4,auto,11,2,180,Course list,3,4,Project description,125,Full-time,Senior Level,Work detail,0.8,0.7,0.5,0.3,0.7,0.0,Technical,Remote,"Technology, Retail, Consulting",Frontend Developer,1,3,4,5,1,Working Professional,Frontend Developer
c527369c-54b8-464a-b682-281362e7ebb0,2025-03-08 06:18:52.903067,49,Female,Kolkata,"Tamil, Malayalam, Bengali, Gujarati",94.85,87.38,Commerce,BCA,9.35,MBA,7.4,BTech,0.43,"TensorFlow, PyTorch",0.7,"Leadership, Problem Solving",9.8,auto,22,2,249,Course list,1,2,Project description,308,"Internship, Full-time",Senior Level,Work detail,0.2,0.2,0.7,0.3,0.4,0.1,Other,"Remote, Flexible","Manufacturing, Finance",Frontend Developer,4,1,5,5,4,Working Professional,Frontend Developer
288abca6-f656-48ad-938f-51228c06d9a3,2024-12-26 06:18:52.903177,37,Other,Bengaluru,"Hindi, Kannada",56.91,80.27,Commerce,BA English,7.97,MCA,6.88,ME,0.72,"Python, JavaScript",0.9,"Communication, Teamwork",7.8,auto,25,2,301,Course list,7,3,Project description,61,"Full-time, Part-time",Mid Level,Work detail,0.1,0.6,0.7,0.3,0.4,1.0,Technical,Flexible,Finance,Data Analyst,5,2,1,2,3,Working Professional,Data Analyst
2ee6106a-59b7-4fb5-a7e6-8a524d262935,2025-03-21 06:18:52.903277,21,Male,Jaipur,"Gujarati, Telugu, English",85.99,75.84,Science,BCom,9.46,MSc,7.39,BCom,0.48,"Python, JavaScript",0.7,"Creativity, Adaptability",5.1,auto,6,1,133,Course list,0,1,Project description,22,"Part-time, Internship",Entry Level,Work detail,0.5,0.2,0.5,0.7,1.0,0.7,Other,Remote,"Retail, E-commerce, Healthcare, Manufacturing",AI Engineer,5,3,4,4,5,Student,AI Engineer
fe748cc2-7939-4f4b-a0bd-c4b8be215ea8,2025-06-10 06:18:52.903349,35,Other,Bengaluru,"Malayalam, Punjabi, Hindi, Marathi",71.14,85.25,Science,BBA,8.58,MBA,8.41,MCA,1.0,"Python, JavaScript",0.5,"Creativity, Adaptability",6.7,auto,21,2,365,Course list,1,4,Project description,34,"Full-time, Part-time",Mid Level,Work detail,0.5,0.9,0.9,0.6,0.3,0.3,Technical,"Hybrid, Flexible","E-commerce, Consulting",Project Manager,5,2,4,3,2,Working Professional,Project Manager
7ea311dc-c144-4e64-835d-4741d4e3ea31,2025-01-15 06:18:52.903419,37,Male,Kochi,"Gujarati, Telugu, Punjabi",85.61,85.86,Arts,BSc Physics,8.41,MBA,8.6,BE,0.47,"SQL, MongoDB",0.8,"Communication, Teamwork",8.2,auto,2,5,208,Course list,7,4,Project description,116,Internship,Senior Level,Work detail,0.6,0.1,0.9,0.1,1.0,0.8,Technical,Office,Retail,Software Engineer,1,3,1,1,5,Working Professional,Software Engineer
0eabe56a-cf1d-4b6b-9ea3-634759bcbb8f,2025-07-28 06:18:52.903487,27,Other,Chennai,Gujarati,69.7,84.98,Arts,BCA,8.11,None,0.0,MSc,0.44,"Python, JavaScript",0.8,"Communication, Teamwork",7.9,auto,25,4,125,Course list,6,5,Project description,20,"Freelance, Internship",Entry Level,Work detail,0.3,0.3,0.7,0.7,1.0,0.4,Other,Remote,"E-commerce, Retail, Healthcare, Manufacturing",AI Engineer,1,3,3,5,3,Student,AI Engineer
9f760496-5f71-4b5a-8c51-79d3614e004a,2025-06-24 06:18:52.903578,47,Male,Hyderabad,"Telugu, English, Kannada",82.13,67.31,Science,BBA,9.42,MBA,7.77,MTech,0.86,"Python, JavaScript",0.4,"Leadership, Problem Solving",6.8,auto,30,5,459,Course list,8,2,Project description,21,Freelance,Entry Level,Work detail,0.6,0.7,0.2,0.8,0.5,0.3,Other,Flexible,Manufacturing,Backend Developer,4,3,3,2,3,Working Professional,Backend Developer
74331e33-59da-4804-9c5e-9e6c2e6e4eef,2024-11-30 06:18:52.903680,25,Other,Delhi,"Punjabi, Hindi",85.38,56.42,Science,BCA,7.45,None,0.0,BTech,0.75,"TensorFlow, PyTorch",0.7,"Communication, Teamwork",9.5,auto,3,1,44,Course list,11,5,Project description,11,Freelance,Entry Level,Work detail,0.3,0.7,0.6,0.3,0.9,0.1,Business,Remote,"Consulting, E-commerce",Frontend Developer,1,5,5,2,4,Student,Frontend Developer
d95db830-382c-4e43-855a-80b02f9dd3d0,2025-05-13 06:18:52.903781,33,Female,Kochi,"Telugu, Malayalam, Bengali, Hindi",94.81,75.23,Commerce,BTech CSE,6.83,MTech,9.15,Diploma,0.61,"SQL, MongoDB",0.4,"Leadership, Problem Solving",7.9,auto,23,2,363,Course list,3,2,Project description,119,Internship,Senior Level,Work detail,0.7,0.2,0.8,0.0,0.2,0.0,Other,"Office, Flexible",Retail,Backend Developer,3,5,4,3,1,Working Professional,Backend Developer
6e31940a-4eb8-4ae7-b0e9-aade09851599,2024-11-20 06:18:52.903889,27,Female,Pune,"Bengali, Telugu, Hindi",69.02,61.63,Commerce,BBA,7.63,None,0.0,BCA,0.96,"React, Node.js",0.7,"Leadership, Problem Solving",7.4,auto,28,2,92,Course list,12,2,Project description,1,"Internship, Part-time",Entry Level,Work detail,1.0,0.9,0.4,0.8,0.2,0.2,Other,Remote,E-commerce,Project Manager,3,2,2,2,3,Student,Project Manager
