User ID,Timestamp,Age,Gender,Location,Class 10 Percentage,Class 12 Percentage,Class 12 Stream,Graduate Major,Graduate CGPA,PG Major,PG CGPA,Highest Education,Academic Consistency,Technical Skills,Tech Skill Proficiency,Soft Skills,Soft Skill Proficiency,Courses Completed,Avg Course Difficulty,Total Hours Learning,Course Keywords,Project Count,Avg Project Complexity,Experience Months,Experience Types,Job Level,Work Keywords,Interest STEM,Interest Business,Interest Arts,Interest Design,Interest Medical,Interest Social Science,Career Preference,Work Preference,Preferred Industries,Conscientiousness,Extraversion,Openness,Agreeableness,Emotional Stability,Current Status,Target Job Role
UID_10206,04:49:15,31,Female,Lucknow,66.44,81.9,Science,BSc IT,5.85,MTech,0.55,Graduate,0.67,"algorithms, unit testing, data structures, python, java, oop",0.91,"communication, creativity, adaptability, leadership, problem solving, teamwork",0.77,24,3.74,117,"learning, projects, skill development",9,2.3,2,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.97,0.55,0.96,0.11,0.49,0.17,Creative,Hybrid,Software,4,2,2,3,2,Student,Software Engineer
UID_10207,04:49:15,19,Male,Lucknow,78.51,59.49,Arts,BTech CSE,6.66,None,7.82,Graduate,0.72,"java, git, unit testing, oop, data structures",0.85,"creativity, leadership, teamwork, problem solving, adaptability",0.86,23,4.98,358,"learning, projects, skill development",6,4.19,23,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.4,0.41,0.98,0.18,0.8,0.33,Creative,Office,IT Services,3,4,4,4,3,Student,Software Engineer
UID_10208,04:49:15,18,Male,Mumbai,88.3,87.17,Science,BA,9.33,PGDCA,0.6,Graduate,0.85,"java, oop, data structures, unit testing, algorithms",0.66,"creativity, teamwork, adaptability, communication, leadership, problem solving",0.77,20,4.03,392,"learning, projects, skill development",6,2.18,27,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.68,0.4,0.13,0.16,0.95,0.88,Technical,Hybrid,Marketing,4,1,1,1,1,Student,Software Engineer
UID_10209,04:49:15,23,Male,Hyderabad,69.22,81.77,Commerce,BBA,7.42,MTech,4.18,Post Graduate,0.68,"python, java, git, algorithms, oop",0.84,"teamwork, adaptability, communication, creativity, problem solving",0.83,5,3.97,515,"learning, projects, skill development",8,4.23,6,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.78,0.56,0.26,0.69,0.57,0.8,Management,Hybrid,Software,2,4,4,1,1,Student,Software Engineer
UID_10210,04:49:15,34,Female,Hyderabad,60.33,65.45,Commerce,BBA,7.1,PGDCA,5.99,Graduate,0.76,"data structures, java, oop, algorithms",0.72,"leadership, teamwork, adaptability, creativity, problem solving",0.6,10,4.72,599,"learning, projects, skill development",6,2.07,13,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.1,0.13,0.57,0.06,0.03,0.71,Technical,Hybrid,Finance,4,1,4,1,3,Student,Software Engineer
UID_10211,04:49:15,18,Other,Bangalore,62.85,55.9,Arts,BCom,9.31,MSc,5.77,Graduate,0.95,"oop, unit testing, python, git, algorithms",0.84,"adaptability, communication, problem solving, leadership, creativity, teamwork",0.92,23,3.83,231,"learning, projects, skill development",3,2.77,18,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.16,0.18,0.79,0.38,0.44,0.59,Creative,Remote,IT Services,1,2,2,4,1,Working Professional,Software Engineer
UID_10212,04:49:15,33,Other,Kolkata,62.09,83.92,Arts,BTech CSE,8.86,MSc,7.15,Graduate,0.79,"algorithms, git, oop, python",0.61,"leadership, creativity, communication, adaptability, problem solving",0.74,19,3.16,217,"learning, projects, skill development",9,2.93,25,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.93,0.02,0.15,0.89,0.46,0.56,Business,Office,Marketing,2,3,2,1,1,Working Professional,Software Engineer
UID_10213,04:49:15,21,Other,Hyderabad,94.88,83.81,Commerce,BBA,6.44,MSc,8.8,Graduate,0.52,"python, java, algorithms, oop, unit testing",0.69,"leadership, teamwork, communication, adaptability, problem solving",0.96,25,2.0,534,"learning, projects, skill development",4,3.5,11,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.36,0.91,0.04,0.51,0.68,0.93,Management,Remote,Marketing,3,4,4,3,1,Working Professional,Software Engineer
UID_10214,04:49:15,40,Other,Pune,70.44,69.96,Commerce,BSc,9.43,MTech,1.51,Post Graduate,0.58,"data structures, git, oop, java, algorithms, unit testing",0.73,"creativity, communication, leadership, teamwork, adaptability",0.62,17,4.02,62,"learning, projects, skill development",7,3.9,5,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.37,0.15,0.21,0.31,0.64,0.4,Technical,Office,Finance,4,3,2,3,2,Working Professional,Software Engineer
UID_10215,04:49:15,33,Other,Mumbai,87.48,88.01,Arts,BTech CSE,8.98,MSc,3.24,Post Graduate,0.88,"java, python, git, data structures",0.66,"teamwork, adaptability, creativity, problem solving",0.86,8,3.13,516,"learning, projects, skill development",1,2.19,7,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.08,0.6,0.49,0.55,0.93,0.87,Creative,Office,Software,2,2,4,1,2,Working Professional,Software Engineer
UID_10216,04:49:15,41,Other,Lucknow,58.9,89.13,Science,BCom,6.64,MBA,0.54,Graduate,0.83,"git, java, algorithms, python",0.69,"communication, teamwork, creativity, adaptability",0.7,6,2.19,124,"learning, projects, skill development",6,2.02,25,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.08,0.68,0.24,0.94,0.87,0.29,Management,Remote,IT Services,2,3,3,1,1,Working Professional,Software Engineer
UID_10217,04:49:15,18,Female,Kolkata,78.91,58.28,Arts,BSc,8.23,MBA,6.25,Post Graduate,0.82,"git, oop, python, data structures, unit testing, algorithms",0.72,"creativity, problem solving, adaptability, communication, leadership",0.94,5,3.43,279,"learning, projects, skill development",7,3.15,10,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.68,0.64,0.4,0.58,0.31,0.48,Management,Hybrid,IT Services,4,1,4,4,3,Student,Software Engineer
UID_10218,04:49:15,37,Other,Mumbai,92.35,71.09,Science,BBA,7.34,PGDCA,7.06,Graduate,0.96,"algorithms, unit testing, java, python",0.66,"teamwork, creativity, problem solving, communication",0.72,24,2.34,99,"learning, projects, skill development",6,4.66,14,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.07,0.35,0.86,0.23,0.7,0.63,Technical,Hybrid,Marketing,1,1,2,4,4,Student,Software Engineer
UID_10219,04:49:15,37,Other,Mumbai,76.77,94.03,Commerce,BTech CSE,6.85,MTech,3.57,Post Graduate,0.67,"git, python, algorithms, unit testing, java, oop",0.81,"creativity, problem solving, teamwork, adaptability, leadership, communication",0.78,27,3.52,599,"learning, projects, skill development",8,3.19,1,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.07,0.66,0.6,0.42,0.42,0.79,Technical,Hybrid,IT Services,3,1,4,2,2,Working Professional,Software Engineer
UID_10220,04:49:15,34,Female,Mumbai,60.49,66.07,Science,BBA,5.23,PGDCA,9.31,Post Graduate,0.83,"java, python, oop, git, data structures",0.9,"problem solving, teamwork, leadership, creativity",0.72,29,3.31,497,"learning, projects, skill development",3,2.16,8,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.42,0.22,0.0,0.92,0.84,0.74,Creative,Office,Design,3,1,2,3,2,Working Professional,Software Engineer
UID_10221,04:49:15,18,Other,Kolkata,83.96,92.15,Arts,BCA,7.15,MBA,1.19,Post Graduate,0.76,"algorithms, java, unit testing, git, python, oop",0.74,"creativity, problem solving, leadership, teamwork, adaptability, communication",0.75,5,4.16,154,"learning, projects, skill development",7,2.11,5,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.11,0.23,0.75,0.27,0.62,0.08,Technical,Remote,IT Services,2,1,1,1,3,Working Professional,Software Engineer
UID_10222,04:49:15,24,Other,Pune,87.6,90.1,Science,BCA,8.87,MTech,6.72,Graduate,0.52,"unit testing, git, oop, python, algorithms",0.81,"adaptability, communication, creativity, problem solving, teamwork",0.62,11,3.45,345,"learning, projects, skill development",6,2.75,0,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.89,0.4,0.86,0.27,0.53,0.86,Technical,Office,Technology,3,4,2,3,4,Working Professional,Software Engineer
UID_10223,04:49:15,36,Other,Lucknow,55.73,91.17,Commerce,BTech CSE,5.34,None,9.92,Graduate,0.98,"git, oop, unit testing, data structures, algorithms",0.65,"communication, teamwork, problem solving, creativity, adaptability, leadership",0.82,11,2.56,335,"learning, projects, skill development",6,4.93,28,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.74,0.54,0.84,0.34,0.71,0.99,Technical,Hybrid,Finance,2,2,3,1,3,Student,Software Engineer
UID_10224,04:49:15,31,Male,Lucknow,91.63,83.72,Commerce,BA,6.42,PGDCA,3.26,Post Graduate,0.51,"python, data structures, algorithms, oop",0.9,"problem solving, adaptability, teamwork, leadership, communication, creativity",0.62,25,3.63,370,"learning, projects, skill development",3,3.43,20,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.86,0.17,0.85,0.01,0.51,0.77,Management,Remote,IT Services,2,4,3,1,1,Student,Software Engineer
UID_10225,04:49:15,44,Female,Mumbai,90.53,62.97,Arts,BSc IT,6.42,PGDCA,2.89,Post Graduate,0.69,"algorithms, git, python, data structures, oop",0.76,"creativity, communication, adaptability, leadership, teamwork",0.82,11,3.78,51,"learning, projects, skill development",2,2.93,11,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.8,0.74,0.65,0.16,0.55,0.09,Creative,Office,Software,2,2,1,1,3,Student,Software Engineer
UID_10226,04:49:15,40,Male,Chennai,65.96,93.23,Commerce,BBA,9.77,MTech,3.52,Graduate,0.52,"unit testing, algorithms, oop, python, java",0.67,"leadership, communication, problem solving, adaptability",0.76,29,4.12,179,"learning, projects, skill development",7,4.49,15,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.98,0.38,0.78,0.34,0.63,0.19,Business,Hybrid,Technology,2,1,1,1,3,Working Professional,Software Engineer
UID_10227,04:49:15,24,Female,Chennai,90.5,80.02,Science,BA,9.04,MBA,0.69,Post Graduate,0.67,"oop, data structures, python, java, algorithms, unit testing",0.73,"teamwork, creativity, leadership, communication, problem solving",0.85,11,3.86,139,"learning, projects, skill development",2,4.07,20,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.38,0.13,0.2,0.24,0.3,0.64,Business,Remote,Finance,4,4,1,4,3,Working Professional,Software Engineer
UID_10228,04:49:15,44,Female,Hyderabad,83.51,62.73,Commerce,BCom,7.36,MTech,4.73,Post Graduate,0.69,"unit testing, python, oop, git",0.81,"adaptability, problem solving, communication, leadership, creativity, teamwork",0.77,29,4.05,561,"learning, projects, skill development",1,4.56,24,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.61,0.24,0.39,0.08,0.15,0.3,Management,Hybrid,Finance,1,4,1,1,2,Student,Software Engineer
UID_10229,04:49:15,42,Female,Delhi,64.82,87.49,Science,BA,6.71,MBA,1.11,Post Graduate,0.79,"git, algorithms, oop, python",0.83,"leadership, problem solving, teamwork, creativity, communication, adaptability",0.89,25,3.64,201,"learning, projects, skill development",1,2.59,19,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.92,0.33,0.37,0.76,0.34,0.95,Management,Hybrid,IT Services,4,4,4,3,3,Working Professional,Software Engineer
UID_10230,04:49:15,29,Female,Chennai,56.98,65.28,Commerce,BA,7.33,MTech,2.27,Post Graduate,0.87,"git, data structures, java, oop",0.97,"creativity, leadership, adaptability, communication, teamwork",0.77,18,4.88,387,"learning, projects, skill development",5,2.57,32,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.91,0.57,0.76,0.81,0.34,0.43,Management,Hybrid,Finance,3,2,3,4,4,Student,Software Engineer
UID_10231,04:49:15,21,Male,Pune,92.64,79.93,Commerce,BTech CSE,8.71,PGDCA,8.05,Post Graduate,0.92,"oop, java, python, data structures, git, unit testing",0.76,"teamwork, adaptability, creativity, problem solving, communication",0.62,14,2.19,193,"learning, projects, skill development",8,4.25,27,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.62,0.48,0.66,0.22,0.11,0.6,Management,Hybrid,IT Services,1,2,1,1,4,Student,Software Engineer
UID_10232,04:49:15,20,Female,Hyderabad,93.69,83.61,Commerce,BCom,9.79,PGDCA,4.27,Post Graduate,0.74,"python, oop, java, unit testing, algorithms",0.96,"problem solving, communication, adaptability, leadership, teamwork",0.81,17,3.85,331,"learning, projects, skill development",5,2.62,35,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.05,0.02,0.36,0.33,0.39,0.14,Technical,Hybrid,Technology,2,4,4,3,2,Working Professional,Software Engineer
UID_10233,04:49:15,20,Male,Pune,74.69,83.03,Arts,BSc IT,9.28,MSc,4.18,Graduate,0.65,"git, java, unit testing, oop, algorithms, data structures",0.97,"adaptability, creativity, problem solving, leadership, teamwork",0.81,17,4.69,327,"learning, projects, skill development",2,2.98,29,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.33,0.19,0.56,0.58,0.21,0.85,Management,Hybrid,Marketing,1,4,3,3,1,Working Professional,Software Engineer
UID_10234,04:49:15,28,Female,Jaipur,65.96,88.11,Commerce,BA,8.7,PGDCA,7.89,Post Graduate,0.56,"python, java, data structures, oop",0.66,"leadership, adaptability, creativity, problem solving, teamwork",0.71,25,4.24,316,"learning, projects, skill development",6,4.57,23,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.74,0.31,0.27,0.7,0.19,0.09,Business,Remote,Technology,2,1,2,2,1,Student,Software Engineer
UID_10235,04:49:15,34,Male,Pune,86.68,87.46,Arts,BSc,7.41,None,0.57,Graduate,0.59,"java, oop, data structures, python, algorithms, git",0.88,"communication, adaptability, creativity, teamwork, problem solving",0.88,29,4.91,246,"learning, projects, skill development",3,4.77,16,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.72,0.18,0.33,0.49,0.02,0.25,Business,Remote,Marketing,2,4,2,3,4,Working Professional,Software Engineer
UID_10236,04:49:15,38,Male,Hyderabad,84.12,87.53,Commerce,BSc,6.29,MSc,7.74,Post Graduate,0.69,"java, unit testing, data structures, algorithms, git",0.8,"teamwork, creativity, adaptability, communication",0.94,22,2.83,285,"learning, projects, skill development",2,2.21,19,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.92,0.5,0.33,0.74,0.04,0.47,Creative,Remote,Marketing,4,2,3,2,2,Student,Software Engineer
UID_10237,04:49:15,23,Female,Hyderabad,77.11,84.63,Commerce,BSc IT,7.43,MBA,0.85,Post Graduate,0.99,"git, algorithms, unit testing, oop, data structures, java",0.81,"problem solving, creativity, teamwork, communication, adaptability",0.85,11,3.45,492,"learning, projects, skill development",2,2.22,31,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.85,0.11,0.26,0.83,0.38,0.98,Technical,Office,Finance,1,3,3,2,1,Working Professional,Software Engineer
UID_10238,04:49:15,37,Male,Lucknow,72.0,70.32,Commerce,BTech CSE,8.6,MSc,5.48,Post Graduate,0.97,"algorithms, git, python, unit testing, java",0.7,"communication, problem solving, leadership, creativity, adaptability",0.64,9,2.12,484,"learning, projects, skill development",2,3.04,17,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.33,0.32,0.11,0.37,0.1,0.77,Business,Remote,Marketing,3,2,2,2,4,Working Professional,Software Engineer
UID_10239,04:49:15,18,Other,Lucknow,79.03,83.03,Commerce,BBA,6.43,MBA,6.31,Graduate,0.73,"java, data structures, python, algorithms, oop",0.79,"creativity, adaptability, leadership, teamwork",0.9,26,2.51,189,"learning, projects, skill development",8,3.26,7,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.17,0.55,0.16,0.06,0.32,0.22,Business,Hybrid,Technology,4,3,2,2,3,Working Professional,Software Engineer
UID_10240,04:49:15,29,Male,Bangalore,91.25,84.74,Commerce,BTech CSE,7.66,MSc,8.61,Graduate,0.85,"algorithms, data structures, git, unit testing, python, java",0.6,"teamwork, communication, creativity, problem solving",0.76,28,3.04,200,"learning, projects, skill development",8,4.24,8,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.41,0.88,0.65,0.9,0.62,0.13,Technical,Remote,Technology,2,3,2,4,3,Working Professional,Software Engineer
UID_10241,04:49:15,24,Male,Bangalore,85.42,82.06,Commerce,BCA,6.5,PGDCA,1.84,Post Graduate,0.88,"data structures, algorithms, unit testing, oop",0.79,"problem solving, communication, leadership, creativity, adaptability",0.69,9,4.99,545,"learning, projects, skill development",1,4.95,12,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.13,0.2,0.77,0.43,0.57,0.02,Business,Hybrid,Software,1,4,4,2,1,Student,Software Engineer
UID_10242,04:49:15,33,Other,Chennai,56.5,75.21,Commerce,BBA,7.02,MTech,6.35,Post Graduate,0.81,"unit testing, oop, java, algorithms",0.65,"teamwork, communication, adaptability, problem solving, creativity",0.99,6,4.25,414,"learning, projects, skill development",6,2.83,32,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.22,0.63,0.92,1.0,0.03,0.24,Technical,Office,IT Services,3,1,1,3,2,Student,Software Engineer
UID_10243,04:49:15,36,Other,Pune,63.14,93.18,Commerce,BCA,9.59,MBA,0.47,Post Graduate,0.67,"algorithms, oop, data structures, java, unit testing",0.76,"adaptability, teamwork, communication, problem solving",0.7,9,3.3,358,"learning, projects, skill development",2,4.22,33,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.76,0.39,0.61,0.44,0.74,0.23,Creative,Remote,Technology,4,4,1,2,2,Student,Software Engineer
UID_10244,04:49:15,18,Other,Hyderabad,61.72,69.19,Arts,BCA,7.0,None,0.57,Post Graduate,0.79,"unit testing, oop, algorithms, java, git, python",0.95,"teamwork, problem solving, communication, leadership",0.66,21,3.02,199,"learning, projects, skill development",4,4.1,8,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.59,0.26,0.93,0.13,0.8,0.51,Technical,Remote,Software,3,4,4,3,3,Student,Software Engineer
UID_10245,04:49:15,19,Male,Bangalore,89.27,73.68,Science,BBA,6.8,MSc,5.36,Post Graduate,0.86,"git, oop, data structures, algorithms, unit testing",0.78,"communication, problem solving, leadership, creativity",0.98,16,3.43,263,"learning, projects, skill development",1,2.25,11,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.55,0.42,0.88,0.2,0.83,0.56,Business,Office,Finance,3,3,4,4,1,Working Professional,Software Engineer
UID_10246,04:49:15,38,Male,Lucknow,66.64,73.78,Commerce,BA,9.29,MBA,3.05,Graduate,0.6,"oop, algorithms, data structures, java, python",0.65,"teamwork, problem solving, leadership, adaptability, creativity, communication",0.72,24,4.92,349,"learning, projects, skill development",7,2.03,3,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.38,0.82,0.01,0.46,0.33,0.05,Business,Hybrid,Marketing,2,2,2,2,3,Student,Software Engineer
UID_10247,04:49:15,36,Male,Lucknow,75.86,59.99,Arts,BCA,9.81,None,6.36,Graduate,0.88,"git, algorithms, java, oop, data structures, python",0.63,"leadership, adaptability, problem solving, creativity, teamwork, communication",0.62,29,2.57,494,"learning, projects, skill development",8,3.29,18,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.78,0.01,0.76,0.89,0.43,0.54,Technical,Remote,Technology,2,4,2,3,2,Working Professional,Software Engineer
UID_10248,04:49:15,42,Other,Mumbai,90.76,68.43,Science,BTech CSE,8.08,MSc,9.27,Graduate,0.98,"python, unit testing, git, algorithms",0.8,"problem solving, creativity, leadership, communication, teamwork, adaptability",0.78,26,4.67,566,"learning, projects, skill development",8,3.42,5,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.95,0.82,0.71,0.59,0.82,0.39,Technical,Hybrid,IT Services,4,3,1,3,1,Working Professional,Software Engineer
UID_10249,04:49:15,23,Male,Lucknow,57.56,57.97,Science,BCA,5.58,MBA,8.7,Post Graduate,0.74,"unit testing, oop, python, data structures, algorithms",0.89,"adaptability, communication, leadership, creativity",0.76,25,3.71,250,"learning, projects, skill development",1,3.88,18,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.95,0.09,0.16,0.96,0.54,0.01,Business,Office,Marketing,3,2,3,2,4,Student,Software Engineer
UID_10250,04:49:15,36,Male,Kolkata,84.33,94.82,Arts,BBA,6.44,PGDCA,5.38,Post Graduate,0.77,"oop, java, git, algorithms, data structures, python",0.76,"creativity, leadership, problem solving, adaptability, teamwork, communication",0.67,10,2.39,253,"learning, projects, skill development",4,3.81,8,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.27,0.1,0.3,0.09,0.67,0.13,Creative,Hybrid,Design,2,4,3,3,3,Working Professional,Software Engineer
UID_10251,04:49:15,34,Other,Bangalore,90.83,56.16,Commerce,BBA,6.2,MSc,0.32,Post Graduate,0.67,"algorithms, oop, unit testing, data structures, git",0.81,"creativity, adaptability, teamwork, problem solving",0.92,17,4.43,370,"learning, projects, skill development",5,2.67,0,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.24,0.14,0.19,0.18,0.51,0.84,Technical,Hybrid,IT Services,4,3,4,2,3,Student,Software Engineer
UID_10252,04:49:15,24,Female,Hyderabad,89.9,64.77,Science,BTech CSE,7.25,MTech,9.26,Post Graduate,0.83,"java, data structures, python, oop, git, algorithms",0.76,"communication, leadership, teamwork, adaptability, creativity",0.65,13,4.6,543,"learning, projects, skill development",8,4.9,34,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.55,0.51,0.69,0.84,0.32,0.89,Business,Hybrid,Design,2,3,2,2,3,Student,Software Engineer
UID_10253,04:49:15,40,Male,Pune,59.78,64.21,Science,BSc,5.53,None,8.22,Post Graduate,0.57,"algorithms, git, java, python, data structures, oop",0.9,"teamwork, problem solving, communication, leadership, adaptability",0.62,14,2.96,227,"learning, projects, skill development",6,4.29,17,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.78,0.52,0.64,0.79,0.41,0.0,Creative,Hybrid,Technology,3,4,3,3,3,Student,Software Engineer
UID_10254,04:49:15,40,Male,Pune,55.31,74.68,Commerce,BSc,9.93,PGDCA,2.78,Graduate,0.7,"oop, git, python, algorithms, unit testing, java",0.87,"communication, leadership, teamwork, problem solving, adaptability, creativity",0.93,9,3.38,564,"learning, projects, skill development",6,4.03,2,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.07,0.48,0.22,0.25,0.88,0.09,Creative,Hybrid,Software,4,1,4,2,3,Student,Software Engineer
UID_10255,04:49:15,22,Male,Jaipur,83.9,55.3,Arts,BTech CSE,7.55,MSc,1.39,Post Graduate,0.93,"data structures, python, algorithms, oop",0.95,"problem solving, leadership, communication, teamwork, creativity, adaptability",0.77,8,2.72,217,"learning, projects, skill development",6,3.08,24,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.78,0.86,0.84,0.36,0.69,0.31,Business,Remote,Technology,3,1,1,2,1,Working Professional,Software Engineer
UID_10256,04:49:15,30,Female,Delhi,71.37,68.18,Commerce,BTech CSE,8.47,MTech,7.66,Post Graduate,0.65,"data structures, oop, git, python, algorithms",0.92,"problem solving, adaptability, leadership, teamwork, communication, creativity",0.72,16,4.18,133,"learning, projects, skill development",7,4.96,11,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.53,0.46,0.4,0.43,0.57,0.0,Creative,Remote,Finance,4,1,2,3,2,Student,Software Engineer
UID_10257,04:49:15,24,Female,Mumbai,61.97,76.88,Commerce,BBA,8.57,MSc,4.45,Graduate,0.51,"data structures, java, python, git, unit testing, algorithms",0.78,"creativity, teamwork, leadership, communication",0.72,10,2.55,465,"learning, projects, skill development",4,2.97,15,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.46,0.13,0.93,0.87,0.71,0.11,Business,Office,IT Services,2,2,2,4,2,Student,Software Engineer
UID_10258,04:49:15,37,Male,Delhi,59.56,80.76,Commerce,BTech CSE,9.17,PGDCA,5.77,Post Graduate,0.82,"git, unit testing, data structures, algorithms",0.78,"adaptability, teamwork, communication, creativity, problem solving, leadership",0.81,11,4.47,423,"learning, projects, skill development",5,4.6,30,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.3,0.27,0.43,1.0,0.22,0.1,Creative,Office,Technology,2,3,2,4,2,Student,Software Engineer
UID_10259,04:49:15,30,Female,Jaipur,73.69,59.27,Arts,BCom,8.25,None,8.68,Graduate,0.91,"oop, data structures, unit testing, python, algorithms",0.85,"adaptability, problem solving, teamwork, creativity, communication",0.63,17,2.15,177,"learning, projects, skill development",7,2.41,4,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.94,0.61,0.83,0.71,0.11,0.74,Creative,Office,Marketing,1,2,1,2,3,Student,Software Engineer
UID_10260,04:49:15,24,Female,Bangalore,94.91,65.54,Science,BCom,6.4,MTech,9.31,Graduate,0.51,"java, git, data structures, oop",0.88,"problem solving, teamwork, communication, creativity, leadership",0.89,25,3.22,151,"learning, projects, skill development",2,2.2,10,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.68,0.88,0.51,0.54,0.26,0.77,Creative,Remote,IT Services,3,2,4,3,3,Working Professional,Software Engineer
UID_10261,04:49:15,36,Male,Kolkata,58.88,57.57,Commerce,BSc IT,7.96,PGDCA,8.25,Post Graduate,0.93,"java, data structures, algorithms, unit testing",0.79,"adaptability, problem solving, teamwork, creativity",0.91,14,2.83,551,"learning, projects, skill development",5,2.2,5,"software dev internship, dsa practice",Mid Level,"work experience, tasks, responsibilities",0.91,0.98,0.66,0.82,0.75,0.7,Business,Remote,Marketing,3,4,2,4,1,Student,Software Engineer
UID_10262,04:49:15,32,Other,Lucknow,81.22,56.59,Arts,BCA,7.99,MBA,8.7,Post Graduate,0.95,"git, oop, java, unit testing, algorithms, python",0.78,"teamwork, creativity, adaptability, problem solving, communication",0.78,25,4.61,204,"learning, projects, skill development",6,3.5,24,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.88,0.24,0.55,0.19,0.1,0.91,Technical,Hybrid,Software,3,1,4,4,4,Working Professional,Software Engineer
UID_10263,04:49:15,25,Other,Bangalore,88.75,72.52,Arts,BCom,6.71,PGDCA,5.46,Graduate,0.55,"algorithms, oop, data structures, java, python",0.9,"teamwork, adaptability, communication, leadership",0.83,20,4.61,414,"learning, projects, skill development",6,3.2,6,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.59,0.84,0.02,0.05,0.57,0.82,Business,Office,Technology,1,1,1,1,3,Working Professional,Software Engineer
UID_10264,04:49:15,44,Male,Kolkata,65.97,56.06,Science,BTech CSE,8.68,None,6.26,Post Graduate,0.79,"oop, algorithms, java, unit testing",0.9,"adaptability, leadership, teamwork, problem solving, creativity, communication",0.87,11,4.07,332,"learning, projects, skill development",2,4.03,26,"software dev internship, dsa practice",Entry Level,"work experience, tasks, responsibilities",0.96,0.63,0.18,0.11,0.81,0.58,Management,Hybrid,Finance,2,1,2,2,2,Student,Software Engineer
